subscription_id,user_id,plan,start_date,end_date,mrr
1,1476,free,2024-06-09,,0.0
1,1477,pro,2025-05-22,,29.0
1,1478,free,2025-05-18,,0.0
1,1479,free,2024-10-11,,0.0
1,1480,free,2025-07-17,,0.0
1,1481,free,2024-08-28,,0.0
1,1482,free,2025-08-09,,0.0
1,1483,free,2025-04-02,,0.0
1,1484,free,2025-10-31,,0.0
1,1485,free,2025-02-26,,0.0
1,1486,pro,2024-01-01,,29.0
1,1487,free,2025-09-25,,0.0
1,1488,free,2025-07-29,,0.0
1,1489,enterprise,2025-04-12,,199.0
1,1490,pro,2024-02-25,,29.0
1,1491,free,2024-12-05,,0.0
1,1492,free,2025-09-06,,0.0
1,1493,pro,2025-01-07,2025-02-27,29.0
1,1494,pro,2024-04-09,2024-12-29,29.0
1,1495,free,2024-01-03,,0.0
1,1496,free,2024-10-25,,0.0
1,1497,free,2025-12-19,,0.0
1,1498,free,2025-05-19,,0.0
1,1499,free,2025-02-23,,0.0
1,1500,free,2024-07-19,,0.0
1,1501,free,2024-08-08,,0.0
1,1502,free,2024-12-12,,0.0
1,1503,pro,2024-02-17,,29.0
1,1504,free,2025-08-25,,0.0
1,1505,free,2025-04-13,,0.0
1,1506,enterprise,2024-05-17,,199.0
1,1507,pro,2025-06-27,2025-10-28,29.0
1,1508,pro,2025-03-19,,29.0
1,1509,pro,2025-06-04,,29.0
1,1510,free,2025-12-09,,0.0
1,1511,free,2024-05-11,,0.0
1,1512,free,2025-09-06,,0.0
1,1513,pro,2025-05-31,,29.0
1,1514,pro,2025-09-15,,29.0
1,1515,free,2024-10-07,,0.0
1,1516,free,2024-10-28,,0.0
1,1517,free,2024-05-21,,0.0
1,1518,free,2025-06-08,,0.0
1,1519,pro,2025-07-14,,29.0
1,1520,free,2025-07-20,,0.0
1,1521,free,2024-08-02,,0.0
1,1522,free,2025-12-04,,0.0
1,1523,enterprise,2024-05-15,,199.0
1,1524,free,2024-07-01,,0.0
1,1525,free,2025-10-14,,0.0
1,1526,free,2024-12-26,,0.0
1,1527,pro,2025-08-07,,29.0
1,1528,free,2025-03-03,,0.0
1,1529,pro,2024-10-19,2025-03-30,29.0
1,1530,free,2024-01-14,,0.0
1,1531,free,2025-01-25,,0.0
1,1532,free,2024-02-27,,0.0
1,1533,free,2024-10-20,,0.0
1,1534,free,2024-03-04,,0.0
1,1535,pro,2024-07-27,,29.0
1,1536,pro,2025-01-02,,29.0
1,1537,pro,2025-09-22,,29.0
1,1538,pro,2025-07-29,,29.0
1,1539,free,2025-10-24,,0.0
1,1540,pro,2025-06-07,2025-12-27,29.0
1,1541,free,2024-10-21,,0.0
1,1542,free,2025-01-25,,0.0
1,1543,enterprise,2024-11-16,,199.0
1,1544,pro,2024-01-14,,29.0
1,1545,pro,2025-09-27,,29.0
1,1546,pro,2024-08-18,,29.0
1,1547,free,2025-12-27,,0.0
1,1548,pro,2025-07-13,,29.0
1,1549,free,2024-07-17,,0.0
1,1550,free,2025-11-30,,0.0
1,1551,free,2025-06-10,,0.0
1,1552,free,2025-03-14,,0.0
1,1553,free,2024-05-13,,0.0
1,1554,free,2024-01-06,,0.0
1,1555,free,2024-06-07,,0.0
1,1556,free,2025-09-03,,0.0
1,1557,pro,2025-09-22,,29.0
1,1558,pro,2025-05-17,,29.0
1,1559,free,2025-01-01,,0.0
1,1560,free,2024-11-21,,0.0
1,1561,free,2025-06-17,,0.0
1,1562,free,2024-06-12,,0.0
1,1563,free,2025-02-17,,0.0
1,1564,free,2024-08-06,,0.0
1,1565,free,2025-01-04,,0.0
1,1566,free,2025-06-27,,0.0
1,1567,free,2025-10-26,,0.0
1,1568,free,2024-12-20,,0.0
1,1569,pro,2025-09-20,,29.0
1,1570,free,2024-02-10,,0.0
1,1571,pro,2025-01-25,,29.0
1,1572,free,2025-01-30,,0.0
1,1573,free,2024-10-16,,0.0
1,1574,free,2025-01-18,,0.0
1,1575,free,2025-04-01,,0.0
1,1576,free,2025-10-29,,0.0
1,1577,pro,2024-03-25,,29.0
1,1578,free,2025-07-04,,0.0
1,1579,free,2024-03-08,,0.0
1,1580,pro,2024-08-06,,29.0
1,1581,free,2024-04-16,,0.0
1,1582,free,2025-03-21,,0.0
1,1583,free,2025-12-03,,0.0
1,1584,free,2024-12-05,,0.0
1,1585,free,2024-02-25,,0.0
1,1586,free,2025-07-25,,0.0
1,1587,free,2024-09-21,,0.0
1,1588,free,2025-10-07,,0.0
1,1589,free,2024-01-18,,0.0
1,1590,free,2025-07-01,,0.0
1,1591,free,2025-09-25,,0.0
1,1592,free,2025-08-22,,0.0
1,1593,pro,2025-01-01,,29.0
1,1594,pro,2024-10-23,,29.0
1,1595,free,2025-09-13,,0.0
1,1596,free,2025-01-25,,0.0
1,1597,free,2024-02-01,,0.0
1,1598,free,2024-08-13,,0.0
1,1599,free,2025-07-12,,0.0
1,1600,free,2024-05-27,,0.0
1,1601,free,2025-10-25,,0.0
1,1602,pro,2025-07-20,,29.0
1,1603,free,2024-05-06,,0.0
1,1604,free,2025-09-02,,0.0
1,1605,free,2024-03-28,,0.0
1,1606,free,2024-12-18,,0.0
1,1607,free,2025-06-08,,0.0
1,1608,free,2024-08-14,,0.0
1,1609,free,2024-07-17,,0.0
1,1610,pro,2025-08-03,,29.0
1,1611,free,2025-04-17,,0.0
1,1612,free,2024-10-24,,0.0
1,1613,free,2024-04-10,,0.0
1,1614,enterprise,2025-05-13,,199.0
1,1615,free,2024-05-11,,0.0
1,1616,free,2024-04-12,,0.0
1,1617,free,2024-07-17,,0.0
1,1618,free,2024-12-02,,0.0
1,1619,free,2025-12-11,,0.0
1,1620,free,2025-08-03,,0.0
1,1621,free,2025-03-14,,0.0
1,1622,pro,2024-09-09,,29.0
1,1623,free,2025-10-18,,0.0
1,1624,free,2024-05-17,,0.0
1,1625,free,2025-05-06,,0.0
1,1626,free,2024-11-08,,0.0
1,1627,free,2024-06-28,,0.0
1,1628,pro,2024-10-14,,29.0
1,1629,free,2025-07-05,,0.0
1,1630,free,2025-10-03,,0.0
1,1631,pro,2024-01-20,,29.0
1,1632,pro,2024-02-01,,29.0
1,1633,pro,2025-02-18,,29.0
1,1634,free,2024-02-07,,0.0
1,1635,free,2025-07-06,,0.0
1,1636,free,2025-01-09,,0.0
1,1637,free,2024-10-24,,0.0
1,1638,free,2025-06-06,,0.0
1,1639,free,2025-05-29,,0.0
1,1640,free,2025-09-20,,0.0
1,1641,free,2024-05-23,,0.0
1,1642,pro,2025-08-02,,29.0
1,1643,pro,2024-05-29,,29.0
1,1644,free,2025-01-02,,0.0
1,1645,free,2024-08-25,,0.0
1,1646,free,2024-08-27,,0.0
1,1647,pro,2025-06-14,,29.0
1,1648,free,2025-02-01,,0.0
1,1649,free,2024-02-17,,0.0
1,1650,free,2024-11-27,,0.0
1,1651,pro,2025-10-10,,29.0
1,1652,free,2024-09-26,,0.0
1,1653,free,2024-06-27,,0.0
1,1654,free,2025-01-09,,0.0
1,1655,free,2025-06-13,,0.0
1,1656,free,2025-06-12,,0.0
1,1657,pro,2025-05-13,,29.0
1,1658,free,2024-01-07,,0.0
1,1659,free,2025-03-26,,0.0
1,1660,free,2025-06-10,,0.0
1,1661,free,2024-06-02,,0.0
1,1662,pro,2025-09-08,,29.0
1,1663,free,2025-11-07,,0.0
1,1664,free,2024-04-26,,0.0
1,1665,free,2025-05-05,,0.0
1,1666,pro,2025-10-24,,29.0
1,1667,free,2024-09-06,,0.0
1,1668,free,2025-08-29,,0.0
1,1669,free,2025-06-08,,0.0
1,1670,free,2024-05-30,,0.0
1,1671,free,2024-07-03,,0.0
1,1672,enterprise,2025-09-05,,199.0
1,1673,pro,2024-01-20,,29.0
1,1674,pro,2025-11-08,,29.0
1,1675,free,2024-08-09,,0.0
1,1676,free,2025-05-08,,0.0
1,1677,free,2025-09-07,,0.0
1,1678,free,2024-07-05,,0.0
1,1679,free,2024-09-27,,0.0
1,1680,pro,2024-12-16,2025-04-07,29.0
1,1681,free,2025-08-27,,0.0
1,1682,free,2025-01-29,,0.0
1,1683,free,2024-07-26,,0.0
1,1684,free,2025-12-01,,0.0
1,1685,free,2025-09-12,,0.0
1,1686,free,2025-09-21,,0.0
1,1687,pro,2025-05-30,,29.0
1,1688,free,2025-05-08,,0.0
1,1689,pro,2025-07-06,,29.0
1,1690,free,2025-10-26,,0.0
1,1691,pro,2025-01-14,,29.0
1,1692,free,2025-06-26,,0.0
1,1693,free,2025-01-25,,0.0
1,1694,free,2025-12-14,,0.0
1,1695,free,2024-05-17,,0.0
1,1696,free,2024-03-26,,0.0
1,1697,free,2025-02-22,,0.0
1,1698,pro,2025-12-27,,29.0
1,1699,free,2025-08-14,,0.0
1,1700,free,2024-01-08,,0.0
1,1701,pro,2025-12-05,,29.0
1,1702,free,2025-01-05,,0.0
1,1703,free,2025-10-29,,0.0
1,1704,free,2025-07-02,,0.0
1,1705,free,2025-09-18,,0.0
1,1706,pro,2025-02-10,,29.0
1,1707,pro,2025-07-19,,29.0
1,1708,free,2024-07-02,,0.0
1,1709,free,2025-05-10,,0.0
1,1710,free,2025-08-14,,0.0
1,1711,pro,2025-02-11,,29.0
1,1712,pro,2024-05-01,,29.0
1,1713,pro,2025-12-17,,29.0
1,1714,free,2024-08-07,,0.0
1,1715,free,2025-07-17,,0.0
1,1716,free,2025-12-24,,0.0
1,1717,free,2025-10-13,,0.0
1,1718,free,2024-05-28,,0.0
1,1719,free,2025-03-21,,0.0
1,1720,free,2024-08-15,,0.0
1,1721,pro,2024-02-08,,29.0
1,1722,free,2025-09-20,,0.0
1,1723,enterprise,2025-12-29,,199.0
1,1724,free,2024-06-28,,0.0
1,1725,free,2024-01-11,,0.0
1,1726,free,2025-06-14,,0.0
1,1727,free,2025-09-05,,0.0
1,1728,free,2024-08-25,,0.0
1,1729,free,2024-02-06,,0.0
1,1730,enterprise,2024-01-01,,199.0
1,1731,pro,2024-10-09,,29.0
1,1732,free,2025-11-16,,0.0
1,1733,free,2024-07-24,,0.0
1,1734,free,2025-12-21,,0.0
1,1735,free,2025-07-16,,0.0
1,1736,free,2025-08-19,,0.0
1,1737,free,2024-08-19,,0.0
1,1738,pro,2025-04-10,,29.0
1,1739,free,2024-01-05,,0.0
1,1740,free,2025-06-02,,0.0
1,1741,free,2025-05-30,,0.0
1,1742,enterprise,2025-06-09,,199.0
1,1743,free,2025-08-11,,0.0
1,1744,free,2025-01-21,,0.0
1,1745,enterprise,2024-12-13,,199.0
1,1746,free,2025-11-28,,0.0
1,1747,free,2024-01-29,,0.0
1,1748,free,2024-03-10,,0.0
1,1749,pro,2025-11-24,,29.0
1,1750,enterprise,2025-02-26,,199.0
1,1751,free,2025-07-02,,0.0
1,1752,free,2024-09-11,,0.0
1,1753,pro,2025-11-20,,29.0
1,1754,free,2024-03-18,,0.0
1,1755,free,2025-05-02,,0.0
1,1756,free,2025-08-10,,0.0
1,1757,pro,2025-11-30,,29.0
1,1758,pro,2025-05-25,,29.0
1,1759,pro,2024-09-04,,29.0
1,1760,free,2024-08-22,,0.0
1,1761,free,2025-09-25,,0.0
1,1762,pro,2024-05-02,2024-08-16,29.0
1,1763,free,2025-11-10,,0.0
1,1764,enterprise,2025-07-08,,199.0
1,1765,free,2025-01-15,,0.0
1,1766,pro,2025-08-11,,29.0
1,1767,enterprise,2024-07-06,,199.0
1,1768,free,2024-10-13,,0.0
1,1769,free,2024-05-11,,0.0
1,1770,pro,2025-05-04,2025-06-14,29.0
1,1771,free,2025-05-29,,0.0
1,1772,free,2024-06-27,,0.0
1,1773,free,2025-12-16,,0.0
1,1774,free,2025-12-06,,0.0
1,1775,free,2024-08-03,,0.0
1,1776,free,2024-11-29,,0.0
1,1777,free,2024-07-10,,0.0
1,1778,free,2024-10-02,,0.0
1,1779,free,2024-12-17,,0.0
1,1780,free,2025-03-10,,0.0
1,1781,free,2025-01-16,,0.0
1,1782,free,2024-10-13,,0.0
1,1783,enterprise,2024-05-14,2024-09-06,199.0
1,1784,pro,2024-08-22,,29.0
1,1785,pro,2024-10-03,,29.0
1,1786,pro,2025-03-18,,29.0
1,1787,pro,2024-05-29,,29.0
1,1788,free,2024-06-02,,0.0
1,1789,free,2024-06-29,,0.0
1,1790,free,2025-10-07,,0.0
1,1791,pro,2024-11-19,,29.0
1,1792,free,2024-09-13,,0.0
1,1793,free,2024-02-18,,0.0
1,1794,free,2024-06-16,,0.0
1,1795,pro,2025-05-02,,29.0
1,1796,pro,2025-04-05,,29.0
1,1797,free,2025-01-04,,0.0
1,1798,free,2024-09-20,,0.0
1,1799,free,2024-05-04,,0.0
1,1800,free,2025-09-12,,0.0
1,1801,free,2025-10-27,,0.0
1,1802,free,2024-10-18,,0.0
1,1803,free,2025-06-06,,0.0
1,1804,pro,2025-04-02,,29.0
1,1805,free,2025-09-20,,0.0
1,1806,pro,2024-05-28,2024-09-15,29.0
1,1807,free,2024-12-11,,0.0
1,1808,free,2025-08-08,,0.0
1,1809,free,2024-03-22,,0.0
1,1810,free,2024-11-17,,0.0
1,1811,free,2025-12-28,,0.0
1,1812,free,2025-02-08,,0.0
1,1813,pro,2025-01-06,,29.0
1,1814,free,2025-04-06,,0.0
1,1815,free,2024-01-24,,0.0
1,1816,free,2025-11-08,,0.0
1,1817,pro,2025-12-18,,29.0
1,1818,free,2024-06-19,,0.0
1,1819,pro,2024-03-06,,29.0
1,1820,free,2025-07-15,,0.0
1,1821,pro,2025-06-20,,29.0
1,1822,free,2024-04-16,,0.0
1,1823,free,2024-03-27,,0.0
1,1824,free,2024-11-12,,0.0
1,1825,free,2024-10-17,,0.0
1,1826,free,2024-05-14,,0.0
1,1827,free,2024-01-30,,0.0
1,1828,pro,2024-11-29,,29.0
1,1829,pro,2025-07-07,,29.0
1,1830,free,2025-03-31,,0.0
1,1831,free,2025-07-06,,0.0
1,1832,free,2025-04-12,,0.0
1,1833,free,2025-07-31,,0.0
1,1834,free,2025-10-16,,0.0
1,1835,free,2025-05-08,,0.0
1,1836,free,2025-03-28,,0.0
1,1837,free,2024-09-23,,0.0
1,1838,free,2024-01-01,,0.0
1,1839,free,2024-12-18,,0.0
1,1840,free,2024-01-09,,0.0
1,1841,free,2025-05-03,,0.0
1,1842,free,2024-10-26,,0.0
1,1843,free,2025-07-15,,0.0
1,1844,free,2025-07-28,,0.0
1,1845,pro,2024-06-16,2025-08-20,29.0
1,1846,pro,2025-02-03,,29.0
1,1847,free,2024-09-26,,0.0
1,1848,free,2024-09-02,,0.0
1,1849,free,2025-12-11,,0.0
1,1850,pro,2025-10-26,,29.0
1,1851,free,2025-02-26,,0.0
1,1852,free,2024-07-05,,0.0
1,1853,free,2025-10-14,,0.0
1,1854,pro,2024-10-05,,29.0
1,1855,free,2024-07-11,,0.0
1,1856,enterprise,2024-02-20,,199.0
1,1857,enterprise,2024-07-09,,199.0
1,1858,free,2024-10-02,,0.0
1,1859,free,2024-01-09,,0.0
1,1860,free,2024-01-16,,0.0
1,1861,free,2025-03-06,,0.0
1,1862,free,2025-01-15,,0.0
1,1863,free,2024-12-04,,0.0
1,1864,free,2024-02-27,,0.0
1,1865,free,2024-03-14,,0.0
1,1866,pro,2024-07-15,,29.0
1,1867,pro,2025-01-25,2025-07-16,29.0
1,1868,free,2024-09-11,,0.0
1,1869,pro,2024-09-10,,29.0
1,1870,free,2024-07-22,,0.0
1,1871,free,2025-06-17,,0.0
1,1872,free,2025-04-29,,0.0
1,1873,free,2024-11-26,,0.0
1,1874,pro,2024-02-13,,29.0
1,1875,free,2025-06-17,,0.0
1,1876,free,2025-10-15,,0.0
1,1877,pro,2024-02-23,,29.0
1,1878,free,2024-04-25,,0.0
1,1879,free,2024-11-28,,0.0
1,1880,free,2025-08-21,,0.0
1,1881,enterprise,2024-01-10,,199.0
1,1882,free,2025-12-08,,0.0
1,1883,free,2024-06-07,,0.0
1,1884,free,2024-09-11,,0.0
1,1885,free,2025-12-03,,0.0
1,1886,free,2024-03-02,,0.0
1,1887,pro,2024-06-06,,29.0
1,1888,free,2024-05-08,,0.0
1,1889,pro,2025-07-25,,29.0
1,1890,pro,2025-03-25,,29.0
1,1891,free,2025-12-06,,0.0
1,1892,free,2024-05-17,,0.0
1,1893,pro,2025-05-11,,29.0
1,1894,free,2024-10-28,,0.0
1,1895,free,2024-07-13,,0.0
1,1896,free,2024-12-22,,0.0
1,1897,pro,2024-10-08,,29.0
1,1898,free,2025-07-21,,0.0
1,1899,free,2024-06-07,,0.0
1,1900,free,2025-07-08,,0.0
1,1901,free,2025-10-15,,0.0
1,1902,pro,2024-07-08,2024-09-11,29.0
1,1903,pro,2025-01-07,,29.0
1,1904,pro,2024-11-24,,29.0
1,1905,pro,2025-07-05,,29.0
1,1906,free,2025-06-20,,0.0
1,1907,free,2024-06-06,,0.0
1,1908,free,2025-02-23,,0.0
1,1909,free,2024-04-08,,0.0
1,1910,pro,2024-02-14,,29.0
1,1911,pro,2024-07-01,2025-07-29,29.0
1,1912,free,2024-04-19,,0.0
1,1913,free,2024-02-02,,0.0
1,1914,free,2025-11-04,,0.0
1,1915,free,2025-12-19,,0.0
1,1916,free,2025-01-10,,0.0
1,1917,free,2024-03-13,,0.0
1,1918,free,2025-11-02,,0.0
1,1919,pro,2025-04-24,,29.0
1,1920,free,2025-01-04,,0.0
1,1921,pro,2025-01-12,,29.0
1,1922,free,2025-09-23,,0.0
1,1923,pro,2024-03-13,,29.0
1,1924,enterprise,2024-08-09,,199.0
1,1925,pro,2024-04-13,,29.0
1,1926,free,2025-01-29,,0.0
1,1927,free,2025-11-03,,0.0
1,1928,free,2024-07-02,,0.0
1,1929,pro,2025-03-01,,29.0
1,1930,free,2025-08-13,,0.0
1,1931,free,2025-12-20,,0.0
1,1932,pro,2024-06-19,,29.0
1,1933,free,2025-02-15,,0.0
1,1934,free,2024-06-10,,0.0
1,1935,pro,2025-03-29,,29.0
1,1936,enterprise,2025-07-17,,199.0
1,1937,free,2025-01-15,,0.0
1,1938,pro,2025-03-16,,29.0
1,1939,free,2025-09-15,,0.0
1,1940,free,2024-08-07,,0.0
1,1941,free,2024-09-17,,0.0
1,1942,enterprise,2025-04-03,,199.0
1,1943,enterprise,2024-02-05,2025-06-17,199.0
1,1944,free,2024-01-17,,0.0
1,1945,free,2024-01-07,,0.0
1,1946,pro,2024-08-07,2025-10-21,29.0
1,1947,pro,2025-12-07,,29.0
1,1948,free,2025-06-07,,0.0
1,1949,free,2024-06-07,,0.0
1,1950,free,2024-12-30,,0.0
1,1951,pro,2025-01-10,,29.0
1,1952,free,2024-08-26,,0.0
1,1953,free,2024-04-04,,0.0
1,1954,pro,2024-08-10,,29.0
1,1955,pro,2024-11-28,,29.0
1,1956,pro,2025-05-14,,29.0
1,1957,free,2025-12-20,,0.0
1,1958,free,2025-09-01,,0.0
1,1959,free,2025-08-13,,0.0
1,1960,free,2024-12-08,,0.0
1,1961,pro,2025-03-02,,29.0
1,1962,pro,2024-08-20,2025-05-23,29.0
1,1963,free,2024-01-12,,0.0
1,1964,free,2025-01-26,,0.0
1,1965,free,2024-02-12,,0.0
1,1966,free,2024-06-02,,0.0
1,1967,free,2024-08-14,,0.0
1,1968,enterprise,2025-02-06,,199.0
1,1969,free,2025-08-12,,0.0
1,1970,free,2025-03-18,,0.0
1,1971,free,2024-05-31,,0.0
1,1972,free,2025-05-02,,0.0
1,1973,free,2025-07-15,,0.0
1,1974,free,2025-02-12,,0.0
1,1975,pro,2024-05-13,,29.0
1,1976,free,2025-07-26,,0.0
1,1977,free,2025-10-29,,0.0
1,1978,enterprise,2025-09-22,,199.0
1,1979,free,2024-09-09,,0.0
1,1980,free,2025-03-16,,0.0
1,1981,free,2024-04-01,,0.0
1,1982,free,2025-03-09,,0.0
1,1983,free,2024-11-24,,0.0
1,1984,pro,2024-01-25,,29.0
1,1985,free,2024-12-24,,0.0
1,1986,free,2025-09-30,,0.0
1,1987,free,2024-08-27,,0.0
1,1988,pro,2024-06-08,,29.0
1,1989,pro,2024-04-25,,29.0
1,1990,pro,2025-09-27,,29.0
1,1991,free,2024-01-15,,0.0
1,1992,free,2024-11-08,,0.0
1,1993,free,2024-12-05,,0.0
1,1994,free,2024-08-04,,0.0
1,1995,free,2024-09-21,,0.0
1,1996,free,2024-05-24,,0.0
1,1997,free,2024-01-19,,0.0
1,1998,free,2025-06-23,,0.0
1,1999,free,2024-03-02,,0.0
1,2000,free,2025-09-24,,0.0
