user_id,signup_date,plan,country,variant
1681,2024-07-17,free,CA,A
1682,2025-04-30,free,CA,A
1683,2024-02-14,free,BR,B
1684,2024-08-02,free,IN,B
1685,2025-04-09,free,IN,A
1686,2024-06-29,free,DE,A
1687,2025-06-11,free,CA,A
1688,2025-03-31,free,DE,B
1689,2024-07-22,pro,UK,B
1690,2024-04-22,free,UK,A
1691,2025-02-26,pro,UK,B
1692,2024-03-16,free,US,B
1693,2025-03-22,free,UK,B
1694,2025-01-31,free,CA,B
1695,2024-07-17,free,UK,B
1696,2024-12-09,free,BR,A
1697,2024-05-19,free,DE,B
1698,2025-03-04,free,UK,B
1699,2024-10-29,free,IN,A
1700,2025-07-20,pro,DE,A
1701,2025-06-18,free,IN,A
1702,2025-04-29,pro,US,B
1703,2025-03-14,pro,UK,A
1704,2024-12-01,free,IN,A
1705,2024-06-01,pro,DE,A
1706,2024-02-15,free,CA,B
1707,2025-05-31,free,DE,B
1708,2025-12-14,pro,DE,B
1709,2024-09-03,free,CA,A
1710,2025-02-20,pro,BR,A
1711,2024-10-29,free,US,A
1712,2025-05-06,free,CA,A
1713,2025-04-15,pro,DE,A
1714,2025-04-19,pro,UK,B
1715,2025-01-14,free,CA,A
1716,2024-03-13,free,IN,B
1717,2024-02-03,free,CA,B
1718,2025-09-19,free,CA,A
1719,2024-03-23,free,CA,B
1720,2024-02-26,free,US,B
1721,2024-04-23,free,IN,B
1722,2024-02-11,free,CA,A
1723,2025-07-26,pro,UK,A
1724,2024-12-08,free,CA,A
1725,2025-05-04,pro,CA,A
1726,2024-08-18,free,IN,B
1727,2025-11-27,free,US,A
1728,2025-01-16,free,IN,B
1729,2025-06-23,pro,CA,B
1730,2025-06-28,free,DE,B
1731,2025-09-27,free,UK,A
1732,2025-04-13,free,UK,B
1733,2024-10-22,enterprise,US,A
1734,2024-06-17,free,DE,A
1735,2024-06-03,pro,BR,A
1736,2025-03-02,enterprise,DE,A
1737,2024-12-21,free,BR,A
1738,2024-07-12,free,IN,A
1739,2025-10-22,free,CA,B
1740,2025-10-23,pro,IN,B
1741,2025-11-12,free,DE,B
1742,2024-11-07,free,UK,B
1743,2024-09-23,free,BR,B
1744,2024-02-18,free,DE,B
1745,2024-06-19,free,CA,A
1746,2025-07-02,free,CA,A
1747,2025-12-10,pro,UK,A
1748,2024-08-31,free,IN,B
1749,2024-05-09,free,UK,B
1750,2024-07-29,free,CA,A
1751,2024-11-20,enterprise,BR,A
1752,2025-04-04,free,IN,A
1753,2024-11-04,free,DE,A
1754,2025-05-26,pro,BR,B
1755,2024-06-08,free,CA,B
1756,2025-12-23,free,IN,B
1757,2025-11-13,free,BR,B
1758,2025-12-06,free,US,B
1759,2024-05-22,free,BR,A
1760,2024-01-26,free,DE,A
1761,2024-12-31,free,IN,A
1762,2025-10-18,free,BR,A
1763,2024-07-19,free,CA,B
1764,2025-11-18,enterprise,UK,B
1765,2025-05-17,free,CA,A
1766,2025-01-04,free,BR,B
1767,2025-01-30,free,BR,B
1768,2024-12-25,free,IN,B
1769,2024-03-30,free,CA,B
1770,2025-03-01,pro,UK,B
1771,2025-03-10,pro,UK,B
1772,2025-08-24,free,UK,A
1773,2024-11-06,free,US,B
1774,2025-08-27,pro,US,A
1775,2025-02-23,free,DE,B
1776,2024-06-28,free,UK,A
1777,2024-07-09,pro,IN,B
1778,2025-05-17,free,IN,B
1779,2024-11-07,free,UK,B
1780,2024-01-28,pro,BR,A
1781,2024-11-03,enterprise,US,B
1782,2025-10-31,free,DE,B
1783,2024-07-02,free,US,A
1784,2024-05-02,pro,US,B
1785,2025-09-05,pro,IN,B
1786,2025-03-22,pro,CA,B
1787,2024-05-02,free,BR,A
1788,2024-06-15,free,BR,A
1789,2025-04-17,pro,BR,A
1790,2024-06-16,free,DE,B
1791,2025-10-13,pro,US,B
1792,2024-10-23,free,IN,A
1793,2024-07-17,pro,US,A
1794,2025-09-05,pro,BR,B
1795,2025-12-02,pro,CA,B
1796,2025-12-15,free,IN,A
1797,2025-08-16,free,US,A
1798,2024-05-20,free,DE,B
1799,2025-02-25,free,US,A
1800,2024-08-11,free,UK,A
1801,2025-07-26,free,DE,A
1802,2025-04-16,pro,UK,A
1803,2024-01-18,free,CA,B
1804,2025-01-06,free,IN,B
1805,2025-06-19,pro,UK,B
1806,2025-12-27,free,UK,A
1807,2024-05-11,pro,CA,A
1808,2024-08-20,free,UK,A
1809,2024-03-21,free,US,A
1810,2024-01-20,pro,US,B
1811,2024-07-20,free,DE,A
1812,2024-05-01,pro,US,A
1813,2024-11-04,free,US,A
1814,2025-09-08,free,UK,A
1815,2025-11-17,free,UK,A
1816,2024-10-11,pro,BR,B
1817,2024-06-13,pro,IN,A
1818,2025-08-06,free,IN,A
1819,2024-08-10,pro,UK,B
1820,2025-07-04,free,UK,A
1821,2025-05-31,pro,BR,B
1822,2025-12-15,free,CA,B
1823,2024-04-19,free,DE,B
1824,2025-03-10,free,DE,A
1825,2024-04-25,pro,US,B
1826,2025-04-22,free,DE,A
1827,2025-01-04,pro,US,A
1828,2024-12-01,free,BR,B
1829,2025-04-12,free,CA,B
1830,2025-03-30,free,BR,B
1831,2025-03-14,free,DE,A
1832,2025-11-26,free,CA,A
1833,2025-05-18,free,DE,B
1834,2025-06-19,free,US,A
1835,2024-05-26,free,CA,A
1836,2024-06-21,free,BR,A
1837,2024-07-24,free,US,B
1838,2024-08-26,pro,BR,B
1839,2025-12-31,pro,CA,B
1840,2025-02-13,free,DE,B
1841,2025-06-07,free,US,B
1842,2024-05-05,free,UK,B
1843,2025-10-05,pro,US,A
1844,2024-02-24,pro,CA,B
1845,2024-01-28,enterprise,IN,B
1846,2025-11-26,free,IN,B
1847,2025-09-30,free,CA,A
1848,2025-06-16,pro,UK,B
1849,2024-10-27,free,IN,B
1850,2024-09-24,free,US,A
1851,2025-03-16,pro,DE,A
1852,2025-04-05,free,DE,B
1853,2025-04-15,free,IN,A
1854,2025-11-06,pro,CA,B
1855,2024-06-17,free,BR,A
1856,2025-02-02,free,IN,A
1857,2025-11-22,free,DE,B
1858,2025-07-29,pro,DE,A
1859,2024-09-26,free,IN,B
1860,2025-11-23,free,BR,B
1861,2024-03-03,free,UK,A
1862,2025-01-10,free,CA,A
1863,2024-12-15,free,BR,B
1864,2024-12-31,free,CA,A
1865,2024-09-07,free,IN,B
1866,2024-03-27,pro,BR,A
1867,2024-04-27,free,IN,A
1868,2024-11-29,free,IN,B
1869,2025-06-11,pro,US,B
1870,2025-12-13,free,BR,A
1871,2025-01-21,free,IN,B
1872,2024-04-10,pro,CA,A
1873,2025-11-22,free,IN,B
1874,2025-11-14,free,BR,B
1875,2025-03-22,free,IN,A
1876,2024-08-07,free,BR,A
1877,2025-08-10,free,IN,A
1878,2024-04-04,pro,IN,A
1879,2024-12-10,free,DE,B
1880,2024-08-02,free,CA,A
1881,2024-11-05,free,DE,B
1882,2025-11-10,free,DE,A
1883,2025-02-15,free,CA,B
1884,2025-07-14,free,CA,A
1885,2025-12-21,free,IN,A
1886,2025-05-26,free,BR,B
1887,2025-10-15,free,IN,B
1888,2025-10-03,free,BR,A
1889,2025-04-18,free,CA,A
1890,2025-12-02,pro,DE,B
1891,2024-11-22,pro,CA,A
1892,2024-07-27,pro,BR,B
1893,2025-10-23,free,DE,A
1894,2024-09-01,free,US,A
1895,2024-09-08,pro,DE,B
1896,2025-05-12,free,DE,B
1897,2025-10-24,pro,UK,A
1898,2024-10-06,free,BR,B
1899,2025-11-05,free,CA,A
1900,2025-05-12,pro,US,A
1901,2024-11-17,free,DE,A
1902,2025-01-07,free,DE,A
1903,2024-05-23,free,IN,A
1904,2025-11-11,pro,DE,B
1905,2024-04-02,free,BR,A
1906,2024-12-03,pro,CA,B
1907,2024-08-29,pro,UK,A
1908,2024-04-19,free,DE,B
1909,2025-02-22,free,DE,A
1910,2025-06-30,free,BR,A
1911,2025-07-12,free,BR,A
1912,2024-05-28,free,BR,B
1913,2024-01-22,free,CA,A
1914,2025-11-09,pro,CA,A
1915,2025-11-18,free,BR,B
1916,2025-10-16,enterprise,CA,B
1917,2024-05-04,free,DE,A
1918,2025-02-01,free,BR,B
1919,2024-11-04,free,BR,A
1920,2024-08-03,pro,DE,A
1921,2025-10-08,free,US,B
1922,2024-10-07,pro,DE,B
1923,2025-02-26,pro,CA,B
1924,2025-03-08,pro,UK,A
1925,2025-12-16,free,BR,A
1926,2025-03-06,free,DE,B
1927,2025-12-12,free,CA,A
1928,2025-10-18,free,CA,B
1929,2024-05-19,free,CA,A
1930,2024-11-08,free,US,A
1931,2024-06-10,free,IN,A
1932,2025-12-03,free,DE,B
1933,2025-05-04,pro,BR,A
1934,2024-06-26,free,BR,B
1935,2024-07-22,free,UK,B
1936,2025-02-06,pro,US,A
1937,2024-01-24,pro,US,A
1938,2025-04-18,free,US,A
1939,2025-02-14,free,UK,B
1940,2024-04-01,enterprise,IN,A
1941,2024-04-30,free,DE,B
1942,2025-11-20,free,CA,A
1943,2024-07-27,free,BR,B
1944,2025-05-21,free,UK,B
1945,2025-09-06,free,CA,B
1946,2025-11-24,free,DE,A
1947,2024-05-29,free,UK,B
1948,2025-09-24,free,BR,A
1949,2025-08-19,free,US,B
1950,2024-01-11,free,CA,B
1951,2025-02-11,free,CA,B
1952,2025-03-09,pro,US,B
1953,2024-04-07,free,BR,A
1954,2024-08-28,free,IN,B
1955,2025-11-17,enterprise,US,A
1956,2024-09-16,free,BR,B
1957,2025-02-08,free,IN,A
1958,2024-02-12,free,UK,B
1959,2025-05-30,free,DE,B
1960,2024-05-15,free,UK,B
1961,2024-09-23,free,UK,A
1962,2025-05-26,pro,CA,B
1963,2025-01-04,pro,BR,B
1964,2025-09-19,pro,IN,B
1965,2024-11-16,free,BR,A
1966,2025-05-18,pro,IN,A
1967,2025-11-04,free,US,B
1968,2024-07-12,free,UK,A
1969,2024-02-06,free,CA,A
1970,2025-04-23,free,US,B
1971,2025-03-28,free,DE,B
1972,2025-05-19,free,US,A
1973,2024-12-23,free,UK,B
1974,2024-06-21,pro,IN,B
1975,2025-11-10,free,IN,A
1976,2025-08-07,free,UK,A
1977,2025-05-25,free,US,B
1978,2024-10-18,free,DE,A
1979,2025-01-17,free,BR,A
1980,2024-06-06,free,CA,B
1981,2025-11-06,free,IN,B
1982,2025-11-04,free,CA,A
1983,2025-09-29,enterprise,CA,B
1984,2025-08-05,free,CA,A
1985,2024-10-16,free,CA,A
1986,2024-03-13,free,US,B
1987,2025-02-12,free,DE,A
1988,2024-04-01,free,UK,A
1989,2025-02-01,pro,CA,B
1990,2025-10-31,free,DE,B
1991,2025-03-18,pro,CA,B
1992,2025-09-09,free,BR,A
1993,2025-06-08,free,DE,B
1994,2025-05-02,free,US,B
1995,2025-03-08,pro,DE,A
1996,2025-10-07,free,IN,A
1997,2024-12-15,enterprise,CA,A
1998,2025-12-03,pro,IN,B
1999,2025-10-06,free,BR,A
2000,2025-04-24,free,BR,B
